# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=inter.iamb on processors=4
4.0706e-05,25.9311,27.4851,16600.2,0.0856193,3.01123,0.39246,0.0231621,1865.52,14350.6,16600.7,0.0399539
