# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=gs on processors=64
0.00126086,2.15751,2.65019,347.343,0.00279073,2.87144,1.10621,0.00409179,219.171,228.473,348.487,0.0358785
