# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=inter.iamb on processors=64
0.00114712,4.67105,5.29358,1055.71,0.00432095,8.24682,1.19439,0.00692817,126.181,962.411,1056.95,0.0421752
