# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=gs on processors=32
0.000885995,5.37537,2.17243,1447.18,0.00401691,1.38441,0.622587,0.00311867,854.721,1185.67,1447.84,0.0373345
