# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C3_discretized using algorithm=iamb on processors=8
0.000514986,16.5627,4.53501,10019.3,0.027,1.17804,0.482087,0.0164254,965.971,8858.24,10019.8,0.0400659
