# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=gs on processors=128
1.51096,3.94882,3.60473,397.464,0.00507097,4.02843,1.20372,0.00343045,282.607,225.714,398.706,0.0378373
