# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=gs on processors=64
0.00119027,4.68398,3.39316,762.586,0.00353169,3.59725,1.18888,0.00392788,503.952,533.574,763.814,0.0371697
