# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=iamb on processors=8
0.000514061,6.18546,3.61286,3674.01,0.0211743,0.960809,0.441004,0.0129778,371.388,3144.0,3674.49,0.0393634
