# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=gs on processors=32
0.000944571,2.54968,1.78363,653.608,0.00354348,1.1102,0.600863,0.0177233,380.06,498.043,654.26,0.0361098
