# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=inter.iamb on processors=8
0.00053711,6.40045,13.6281,3697.64,0.0211841,2.27156,0.425684,0.016095,394.047,3144.01,3698.1,0.0389816
