# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=iamb on processors=2
4.5194e-05,23.3879,8.0261,14367.2,0.259054,0.796534,0.306235,0.0297617,1104.3,12591.2,14367.6,0.0383275
