# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized using algorithm=gs on processors=2
4.7731e-05,50.4828,8.46227,14486.9,0.173898,0.985651,0.299099,0.014865,2940.78,13390.3,14487.2,0.0360637
