# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C3_discretized using algorithm=inter.iamb on processors=16
0.000822066,8.74998,11.1934,5103.67,0.00939263,3.03399,0.567847,0.012219,595.734,4411.16,5104.29,0.0420415
