# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C3_discretized using algorithm=gs on processors=2
4.3569e-05,59.9839,9.11294,17997.6,0.201045,0.930815,0.310149,0.0161774,4072.51,16919.3,17998.0,0.0361169
