# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C1_discretized using algorithm=inter.iamb on processors=2
4.1236e-05,22.5437,27.151,14390.9,0.259924,1.56229,0.289585,0.0298449,1095.16,12614.4,14391.2,0.0397947
