# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.28284 using algorithm=gs on processors=128
1.40463,4.04272,2.5988,354.72,0.0505518,3.08081,1.07972,0.0185454,253.586,183.03,355.851,0.036891
