# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.28284 using algorithm=iamb on processors=128
1.66303,4.12532,2.56884,452.53,0.0145595,3.05714,1.06682,0.00549673,78.8393,406.088,453.635,0.0427641
