# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.5000 using algorithm=iamb on processors=4
4.4403e-05,4.23951,0.0333803,305.772,0.00101301,0.0199738,0.0194117,0.00216355,5.07443,294.208,305.795,0.0102896
