# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.20000 using algorithm=gs on processors=64
0.00116596,3.16616,1.6489,303.383,0.00291198,1.74792,0.568864,0.00201659,207.053,184.136,303.977,0.0281426
