# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.14142 using algorithm=gs on processors=32
0.000959757,2.49529,0.450684,277.915,0.0017907,0.320812,0.142736,0.0014363,183.486,200.839,278.068,0.0203669
