# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.10000 using algorithm=gs on processors=16
0.000788215,2.72621,0.216725,227.02,0.00114534,0.138402,0.0781068,0.00117588,146.208,163.849,227.106,0.0150172
