# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.3536 using algorithm=inter.iamb on processors=2
4.9529e-05,6.05895,0.0248958,306.553,0.00133295,0.0111942,0.0108128,0.00185473,4.63429,295.434,306.566,0.00863697
