# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.2500 using algorithm=gs on processors=1
0.0,8.21702,0.0,0.0,0.0,0.0,0.0,0.00122564,0.0,174.278,177.784,0.00640617
