# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.7071 using algorithm=iamb on processors=8
0.00053638,3.51049,0.07459,320.15,0.000865725,0.0503935,0.0321728,0.00860783,19.9807,304.174,320.193,0.0131055
