# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.2500 using algorithm=inter.iamb on processors=1
0.0,8.21318,0.0,0.0,0.0,0.0,0.0,0.00235583,0.0,291.15,297.193,0.0061458
