# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.20000 using algorithm=iamb on processors=64
0.00128384,3.23148,1.36289,412.505,0.00289926,1.53293,0.572943,0.0038447,56.4141,378.393,413.105,0.0300322
