# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.7071 using algorithm=inter.iamb on processors=8
0.000501524,3.32567,0.113091,320.415,0.000904453,0.0854021,0.031301,0.00882703,20.8013,304.07,320.457,0.0125937
