# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.20000 using algorithm=inter.iamb on processors=64
0.00118973,3.15101,2.183,421.513,0.00228354,3.94786,0.571637,0.00478367,64.3296,379.618,422.112,0.0303454
