# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.10000 using algorithm=inter.iamb on processors=16
0.000751434,2.45309,0.387054,342.223,0.00112286,0.253356,0.0782209,0.00692039,42.5599,326.305,342.315,0.0175663
