# warmup,reading,redistributing,blankets,symmetry,sync,neighbors,direction,mxx,gsquare,network,writing
# our runtime for dataset=C2_discretized.10000 using algorithm=iamb on processors=16
0.000716849,2.50674,0.191028,346.219,0.00120005,0.134857,0.0803917,0.122207,42.1365,326.691,346.426,0.0168042
